task_id,stage,stage_label,sample_index,label,embedding_1,embedding_2
gue_mouse_0,contribution,Linear contribution,233,0,-12.243603706359863,-9.475500106811523
gue_mouse_0,contribution,Linear contribution,234,0,13.576119422912598,-16.88478660583496
gue_mouse_0,contribution,Linear contribution,235,1,18.680912017822266,-19.729080200195312
gue_mouse_0,contribution,Linear contribution,236,0,8.729776382446289,-22.245080947875977
gue_mouse_0,contribution,Linear contribution,237,1,9.315061569213867,21.348915100097656
gue_mouse_0,contribution,Linear contribution,238,1,-13.641228675842285,13.935407638549805
gue_mouse_0,contribution,Linear contribution,239,0,-13.356841087341309,-2.8575356006622314
gue_mouse_0,contribution,Linear contribution,240,0,-17.008302688598633,-1.9681921005249023
gue_mouse_0,contribution,Linear contribution,241,0,0.09298858046531677,-16.540237426757812
gue_mouse_0,contribution,Linear contribution,242,1,-13.61310863494873,11.777690887451172
gue_mouse_0,contribution,Linear contribution,243,0,1.0151500701904297,-14.745513916015625
gue_mouse_0,contribution,Linear contribution,244,1,9.871292114257812,18.397445678710938
gue_mouse_0,contribution,Linear contribution,245,1,-12.428629875183105,19.393783569335938
gue_mouse_0,contribution,Linear contribution,246,1,0.5546026229858398,20.499568939208984
gue_mouse_0,contribution,Linear contribution,247,1,-7.331286907196045,26.3565731048584
gue_mouse_0,contribution,Linear contribution,248,1,12.930556297302246,-11.435904502868652
gue_mouse_0,contribution,Linear contribution,249,0,9.04844856262207,-11.3364839553833
gue_mouse_0,contribution,Linear contribution,250,1,15.907957077026367,17.028852462768555
gue_mouse_0,contribution,Linear contribution,251,0,-4.09476375579834,-16.55924415588379
gue_mouse_0,contribution,Linear contribution,252,0,5.264256000518799,-18.317310333251953
gue_mouse_0,contribution,Linear contribution,253,1,1.931557297706604,20.167034149169922
gue_mouse_0,contribution,Linear contribution,254,1,-15.610190391540527,11.824068069458008
gue_mouse_0,contribution,Linear contribution,255,0,0.5575186610221863,8.498028755187988
gue_mouse_0,contribution,Linear contribution,256,0,6.059500694274902,-14.183212280273438
gue_mouse_0,contribution,Linear contribution,257,0,2.1479451656341553,-23.349681854248047
gue_mouse_0,contribution,Linear contribution,258,0,-7.922535419464111,-3.8133466243743896
gue_mouse_0,contribution,Linear contribution,259,1,-10.61586856842041,13.043807029724121
gue_mouse_0,contribution,Linear contribution,260,0,6.126514911651611,-19.60972785949707
gue_mouse_0,contribution,Linear contribution,261,1,2.773852586746216,28.65191078186035
gue_mouse_0,contribution,Linear contribution,262,1,4.712836742401123,-21.089773178100586
gue_mouse_0,contribution,Linear contribution,263,1,-7.067451000213623,13.079070091247559
gue_mouse_0,contribution,Linear contribution,264,1,-15.821172714233398,14.824691772460938
gue_mouse_0,contribution,Linear contribution,265,1,2.7715911865234375,-5.7978196144104
gue_mouse_0,contribution,Linear contribution,266,0,15.188017845153809,-17.232776641845703
gue_mouse_0,contribution,Linear contribution,267,1,-6.485131740570068,25.348421096801758
gue_mouse_0,contribution,Linear contribution,268,0,-5.0332183837890625,-14.61140251159668
gue_mouse_0,contribution,Linear contribution,269,0,-14.066727638244629,12.660590171813965
gue_mouse_0,contribution,Linear contribution,270,0,-14.66946029663086,-11.421241760253906
gue_mouse_0,contribution,Linear contribution,271,0,-5.859592914581299,-17.795936584472656
gue_mouse_0,contribution,Linear contribution,272,0,11.000565528869629,-14.852456092834473
gue_mouse_0,contribution,Linear contribution,273,0,13.249701499938965,-14.10970687866211
gue_mouse_0,contribution,Linear contribution,274,1,-0.3556329309940338,25.612077713012695
gue_mouse_0,contribution,Linear contribution,275,0,14.308581352233887,-20.166412353515625
gue_mouse_0,contribution,Linear contribution,276,0,-8.895238876342773,4.574350833892822
gue_mouse_0,contribution,Linear contribution,277,1,0.7788582444190979,19.26224136352539
gue_mouse_0,contribution,Linear contribution,278,1,-7.583339214324951,-10.01218318939209
gue_mouse_0,contribution,Linear contribution,279,1,3.0396149158477783,-15.997668266296387
gue_mouse_0,contribution,Linear contribution,280,0,4.472256183624268,22.802169799804688
gue_mouse_0,contribution,Linear contribution,281,1,-3.2339046001434326,22.53594970703125
gue_mouse_0,contribution,Linear contribution,282,0,-4.973930835723877,-10.097822189331055
gue_mouse_0,contribution,Linear contribution,283,1,-4.468353748321533,18.975858688354492
gue_mouse_0,contribution,Linear contribution,284,0,5.8348259925842285,-22.56888771057129
gue_mouse_0,contribution,Linear contribution,285,1,-15.910797119140625,16.34132957458496
gue_mouse_0,contribution,Linear contribution,286,0,10.386305809020996,-15.949554443359375
gue_mouse_0,contribution,Linear contribution,287,1,11.348443984985352,26.97369384765625
gue_mouse_0,contribution,Linear contribution,288,1,-8.331504821777344,1.4599257707595825
gue_mouse_0,contribution,Linear contribution,289,0,3.412961959838867,-11.649051666259766
gue_mouse_0,contribution,Linear contribution,290,0,17.357662200927734,-16.672929763793945
gue_mouse_0,contribution,Linear contribution,291,0,-4.196105480194092,14.94244384765625
gue_mouse_0,contribution,Linear contribution,292,0,18.61758041381836,-18.298688888549805
gue_mouse_0,contribution,Linear contribution,293,0,-14.829436302185059,-10.920915603637695
gue_mouse_0,contribution,Linear contribution,294,1,0.49550661444664,24.534366607666016
gue_mouse_0,contribution,Linear contribution,295,1,-8.500433921813965,15.28926944732666
gue_mouse_0,contribution,Linear contribution,296,0,-10.487968444824219,4.3353071212768555
gue_mouse_0,contribution,Linear contribution,297,1,8.75446891784668,26.57050323486328
gue_mouse_0,contribution,Linear contribution,298,0,15.919599533081055,-11.052224159240723
gue_mouse_0,contribution,Linear contribution,299,1,12.35378646850586,-9.9595365524292
gue_mouse_0,contribution,Linear contribution,300,1,-4.332587242126465,25.703609466552734
gue_mouse_0,contribution,Linear contribution,301,1,1.5971397161483765,25.3933162689209
gue_mouse_0,contribution,Linear contribution,302,0,11.997649192810059,-15.587152481079102
gue_mouse_0,contribution,Linear contribution,303,0,9.031378746032715,-13.170100212097168
gue_mouse_0,contribution,Linear contribution,304,1,-17.09630584716797,6.573755741119385
gue_mouse_0,contribution,Linear contribution,305,0,14.07776165008545,-16.864151000976562
gue_mouse_0,contribution,Linear contribution,306,1,2.8412561416625977,-23.435529708862305
gue_mouse_0,contribution,Linear contribution,307,1,-9.00085163116455,5.85149621963501
gue_mouse_0,contribution,Linear contribution,308,0,7.863985538482666,12.869739532470703
gue_mouse_0,contribution,Linear contribution,309,1,-9.780143737792969,-13.880773544311523
gue_mouse_0,contribution,Linear contribution,310,1,-11.742915153503418,7.167389869689941
gue_mouse_0,contribution,Linear contribution,311,0,14.792205810546875,-23.938980102539062
gue_mouse_0,contribution,Linear contribution,312,0,9.42790699005127,-18.13222312927246
gue_mouse_0,contribution,Linear contribution,313,1,8.378920555114746,21.4315242767334
gue_mouse_0,contribution,Linear contribution,314,1,-8.817498207092285,18.869068145751953
gue_mouse_0,contribution,Linear contribution,315,1,0.8118668794631958,16.122724533081055
gue_mouse_0,contribution,Linear contribution,316,0,-2.7408599853515625,-13.320149421691895
gue_mouse_0,contribution,Linear contribution,317,1,-2.331296920776367,13.521044731140137
gue_mouse_0,contribution,Linear contribution,318,0,-13.618151664733887,2.6873369216918945
gue_mouse_0,contribution,Linear contribution,319,1,-0.46351131796836853,22.012407302856445
gue_mouse_0,contribution,Linear contribution,320,0,16.496366500854492,-19.208711624145508
gue_mouse_0,contribution,Linear contribution,321,0,7.076456546783447,-20.26410675048828
gue_mouse_0,contribution,Linear contribution,322,1,9.935057640075684,17.15915870666504
gue_mouse_0,contribution,Linear contribution,323,1,6.900662422180176,24.207107543945312
gue_mouse_0,contribution,Linear contribution,324,0,-8.140978813171387,-12.16836929321289
gue_mouse_0,contribution,Linear contribution,325,1,5.942694664001465,23.414886474609375
gue_mouse_0,contribution,Linear contribution,326,1,19.72356414794922,-16.162796020507812
gue_mouse_0,contribution,Linear contribution,327,0,8.171974182128906,-20.034154891967773
gue_mouse_0,contribution,Linear contribution,328,0,-4.315878868103027,-18.208778381347656
gue_mouse_0,contribution,Linear contribution,329,1,-5.230801582336426,18.50348663330078
gue_mouse_0,contribution,Linear contribution,330,0,-11.012858390808105,-14.503750801086426
gue_mouse_0,contribution,Linear contribution,331,0,-16.65493392944336,-0.4607873260974884
gue_mouse_0,contribution,Linear contribution,332,1,-4.565004825592041,21.42810821533203
gue_mouse_0,contribution,Linear contribution,333,0,14.224364280700684,-19.359121322631836
gue_mouse_0,contribution,Linear contribution,334,0,0.4687451124191284,-22.548521041870117
gue_mouse_0,contribution,Linear contribution,335,1,-5.245118141174316,-11.709425926208496
gue_mouse_0,contribution,Linear contribution,336,0,-10.633646011352539,-12.45727825164795
gue_mouse_0,contribution,Linear contribution,337,0,-17.454803466796875,9.246471405029297
gue_mouse_0,contribution,Linear contribution,338,1,3.1018545627593994,-20.273866653442383
gue_mouse_0,contribution,Linear contribution,339,0,18.10715103149414,-14.582829475402832
gue_mouse_0,contribution,Linear contribution,340,1,4.051522254943848,25.02010154724121
gue_mouse_0,contribution,Linear contribution,341,1,10.7281494140625,-12.005232810974121
gue_mouse_0,contribution,Linear contribution,342,0,-13.954191207885742,8.939346313476562
gue_mouse_0,contribution,Linear contribution,343,1,4.446681499481201,26.10234260559082
gue_mouse_0,contribution,Linear contribution,344,0,7.132209300994873,-23.545875549316406
gue_mouse_0,contribution,Linear contribution,345,0,-10.074997901916504,-8.053881645202637
gue_mouse_0,contribution,Linear contribution,346,1,21.017637252807617,-14.047688484191895
gue_mouse_0,contribution,Linear contribution,347,1,11.064562797546387,20.196090698242188
gue_mouse_0,contribution,Linear contribution,348,0,-16.862024307250977,-3.8520824909210205
gue_mouse_0,contribution,Linear contribution,349,0,-14.373610496520996,1.3382307291030884
gue_mouse_0,contribution,Linear contribution,350,1,-5.1216607093811035,24.516483306884766
gue_mouse_0,contribution,Linear contribution,351,0,-3.9580023288726807,-14.439400672912598
gue_mouse_0,contribution,Linear contribution,352,0,17.61682891845703,-13.367115020751953
gue_mouse_0,contribution,Linear contribution,353,0,-15.157942771911621,-14.653290748596191
gue_mouse_0,contribution,Linear contribution,354,0,-16.31552505493164,2.664883852005005
gue_mouse_0,contribution,Linear contribution,355,1,-12.418661117553711,13.703206062316895
gue_mouse_0,contribution,Linear contribution,356,1,-15.351006507873535,8.808446884155273
gue_mouse_0,contribution,Linear contribution,357,0,6.364382743835449,-19.88829803466797
gue_mouse_0,contribution,Linear contribution,358,0,-13.074795722961426,-11.448346138000488
gue_mouse_0,contribution,Linear contribution,359,0,2.5266175270080566,-22.437280654907227
gue_mouse_0,contribution,Linear contribution,360,1,-7.68681526184082,14.519930839538574
gue_mouse_0,contribution,Linear contribution,361,1,-3.9041225910186768,23.96469497680664
gue_mouse_0,contribution,Linear contribution,362,1,-1.1520107984542847,18.998409271240234
gue_mouse_0,contribution,Linear contribution,363,0,8.196806907653809,10.566999435424805
gue_mouse_0,contribution,Linear contribution,364,1,13.276322364807129,-14.889276504516602
gue_mouse_0,contribution,Linear contribution,365,1,-7.231403827667236,27.89636993408203
gue_mouse_0,contribution,Linear contribution,366,1,-11.234978675842285,8.574810981750488
gue_mouse_0,contribution,Linear contribution,367,0,-6.619515895843506,-15.207669258117676
gue_mouse_0,contribution,Linear contribution,368,1,-13.034873008728027,10.217273712158203
gue_mouse_0,contribution,Linear contribution,369,0,-8.155611038208008,-17.672622680664062
gue_mouse_0,contribution,Linear contribution,370,0,-3.0822505950927734,-5.931256294250488
gue_mouse_0,contribution,Linear contribution,371,0,21.842187881469727,-18.676488876342773
gue_mouse_0,contribution,Linear contribution,372,0,10.941227912902832,-23.902116775512695
gue_mouse_0,contribution,Linear contribution,373,1,5.322668552398682,29.395782470703125
gue_mouse_0,contribution,Linear contribution,374,0,9.711679458618164,-24.623348236083984
gue_mouse_0,contribution,Linear contribution,375,0,-8.240246772766113,17.60820770263672
gue_mouse_0,contribution,Linear contribution,376,0,-9.788034439086914,16.465057373046875
gue_mouse_0,contribution,Linear contribution,377,1,-8.547780990600586,-7.435467720031738
gue_mouse_0,contribution,Linear contribution,378,1,-5.6471967697143555,24.020822525024414
gue_mouse_0,contribution,Linear contribution,379,1,-12.510809898376465,16.811397552490234
gue_mouse_0,contribution,Linear contribution,380,1,-2.826658248901367,26.12665367126465
gue_mouse_0,contribution,Linear contribution,381,1,-4.609245300292969,24.66732406616211
gue_mouse_0,contribution,Linear contribution,382,1,18.497146606445312,-15.155618667602539
gue_mouse_0,contribution,Linear contribution,383,0,-11.796618461608887,-10.875279426574707
gue_mouse_0,contribution,Linear contribution,384,0,-6.78151798248291,-12.223614692687988
gue_mouse_0,contribution,Linear contribution,385,1,15.168924331665039,-18.522274017333984
gue_mouse_0,contribution,Linear contribution,386,0,-8.37670612335205,-13.636146545410156
gue_mouse_0,contribution,Linear contribution,387,0,-2.106053352355957,-9.1395263671875
gue_mouse_0,contribution,Linear contribution,388,0,11.772205352783203,-15.634082794189453
gue_mouse_0,contribution,Linear contribution,389,0,7.591468334197998,-16.925521850585938
gue_mouse_0,contribution,Linear contribution,390,1,15.387907981872559,19.9409122467041
gue_mouse_0,contribution,Linear contribution,391,0,-9.850876808166504,-15.014925003051758
gue_mouse_0,contribution,Linear contribution,392,0,10.536520004272461,-18.874425888061523
gue_mouse_0,contribution,Linear contribution,393,1,17.65574073791504,-9.640910148620605
gue_mouse_0,contribution,Linear contribution,394,0,-11.95723819732666,-0.06445777416229248
gue_mouse_0,contribution,Linear contribution,395,0,-14.737217903137207,-9.244519233703613
gue_mouse_0,contribution,Linear contribution,396,1,-3.3599302768707275,26.9903621673584
gue_mouse_0,contribution,Linear contribution,397,1,-16.91122817993164,9.673747062683105
gue_mouse_0,contribution,Linear contribution,398,1,11.242081642150879,22.41520881652832
gue_mouse_0,contribution,Linear contribution,399,1,3.4229607582092285,26.37825584411621
gue_mouse_0,contribution,Linear contribution,400,1,-16.255823135375977,14.034331321716309
gue_mouse_0,contribution,Linear contribution,401,0,12.425921440124512,-16.35041618347168
gue_mouse_0,contribution,Linear contribution,402,1,11.930275917053223,-13.040373802185059
gue_mouse_0,contribution,Linear contribution,403,1,-17.93315887451172,4.43450403213501
gue_mouse_0,contribution,Linear contribution,404,1,-10.690356254577637,4.25747013092041
gue_mouse_0,contribution,Linear contribution,405,0,8.824474334716797,13.430651664733887
gue_mouse_0,contribution,Linear contribution,406,1,-7.070157527923584,-16.371356964111328
gue_mouse_0,contribution,Linear contribution,407,1,-13.882545471191406,17.777069091796875
gue_mouse_0,contribution,Linear contribution,408,1,2.846900224685669,26.197128295898438
gue_mouse_0,contribution,Linear contribution,409,1,11.871855735778809,21.043996810913086
gue_mouse_0,contribution,Linear contribution,410,0,-13.82090950012207,-2.837200403213501
gue_mouse_0,contribution,Linear contribution,411,1,-6.133636951446533,19.291160583496094
gue_mouse_0,contribution,Linear contribution,412,1,8.293169975280762,11.977965354919434
gue_mouse_0,contribution,Linear contribution,413,1,0.2428417205810547,-13.59050178527832
gue_mouse_0,contribution,Linear contribution,414,1,-16.602344512939453,13.283023834228516
gue_mouse_0,contribution,Linear contribution,415,1,0.03693171590566635,22.20809555053711
gue_mouse_0,contribution,Linear contribution,416,0,-5.054068565368652,-12.281816482543945
gue_mouse_0,contribution,Linear contribution,417,0,18.70755386352539,-10.97368335723877
gue_mouse_0,contribution,Linear contribution,418,1,-8.488423347473145,24.882169723510742
gue_mouse_0,contribution,Linear contribution,419,1,9.372285842895508,22.884490966796875
gue_mouse_0,contribution,Linear contribution,420,0,-11.409425735473633,-11.477160453796387
gue_mouse_0,contribution,Linear contribution,421,0,10.559438705444336,-19.48752212524414
gue_mouse_0,contribution,Linear contribution,422,1,-14.680135726928711,2.117232084274292
gue_mouse_0,contribution,Linear contribution,423,0,10.667126655578613,-20.636449813842773
gue_mouse_0,contribution,Linear contribution,424,0,-5.792199611663818,-13.33633804321289
gue_mouse_0,contribution,Linear contribution,425,0,4.846611976623535,-23.61212730407715
gue_mouse_0,contribution,Linear contribution,426,1,-8.286066055297852,-15.211172103881836
gue_mouse_0,contribution,Linear contribution,427,0,-14.708707809448242,-6.373597621917725
gue_mouse_0,contribution,Linear contribution,428,0,-1.2442946434020996,-11.492477416992188
gue_mouse_0,contribution,Linear contribution,429,0,-17.165300369262695,-4.9643235206604
gue_mouse_0,contribution,Linear contribution,430,0,12.844555854797363,-22.22278594970703
gue_mouse_0,contribution,Linear contribution,431,1,-5.856549263000488,-4.055660724639893
gue_mouse_0,contribution,Linear contribution,432,0,-4.277552127838135,-20.989850997924805
gue_mouse_0,contribution,Linear contribution,433,0,-2.1775808334350586,-15.945881843566895
gue_mouse_0,contribution,Linear contribution,434,1,9.266680717468262,-14.236910820007324
gue_mouse_0,contribution,Linear contribution,435,1,-8.339343070983887,16.3742733001709
gue_mouse_0,contribution,Linear contribution,436,1,20.743133544921875,-18.073394775390625
gue_mouse_0,contribution,Linear contribution,437,1,1.9886683225631714,26.148971557617188
gue_mouse_0,contribution,Linear contribution,438,0,15.968449592590332,-16.252538681030273
gue_mouse_0,contribution,Linear contribution,439,1,-1.0320048332214355,5.8046979904174805
gue_mouse_0,contribution,Linear contribution,440,0,-10.61622428894043,-10.55847454071045
gue_mouse_0,contribution,Linear contribution,441,1,-12.48455810546875,14.493670463562012
gue_mouse_0,contribution,Linear contribution,442,1,7.40751314163208,25.024124145507812
gue_mouse_0,contribution,Linear contribution,443,1,-8.476234436035156,19.98573875427246
gue_mouse_0,contribution,Linear contribution,444,0,-9.174168586730957,-15.76366901397705
gue_mouse_0,contribution,Linear contribution,445,1,2.5954015254974365,24.89029312133789
gue_mouse_0,contribution,Linear contribution,446,0,-10.539443016052246,1.463144302368164
gue_mouse_0,contribution,Linear contribution,447,0,6.2620930671691895,-12.45540714263916
gue_mouse_0,contribution,Linear contribution,448,1,9.173806190490723,-25.288034439086914
gue_mouse_0,contribution,Linear contribution,449,0,3.725160837173462,-16.70478630065918
gue_mouse_0,contribution,Linear contribution,450,1,-15.804200172424316,14.545937538146973
gue_mouse_0,contribution,Linear contribution,451,1,5.8282647132873535,22.157468795776367
gue_mouse_0,contribution,Linear contribution,452,0,4.390995025634766,-13.72386646270752
gue_mouse_0,contribution,Linear contribution,453,0,-7.948983669281006,-11.83195972442627
gue_mouse_0,contribution,Linear contribution,454,0,-4.730767250061035,-2.5188915729522705
gue_mouse_0,contribution,Linear contribution,455,1,-9.331718444824219,23.605995178222656
gue_mouse_0,contribution,Linear contribution,456,1,13.367263793945312,-8.349000930786133
gue_mouse_0,contribution,Linear contribution,457,1,-7.7078142166137695,22.120365142822266
gue_mouse_0,contribution,Linear contribution,458,1,10.746572494506836,19.75795555114746
gue_mouse_0,contribution,Linear contribution,459,1,21.294845581054688,-16.340147018432617
gue_mouse_0,contribution,Linear contribution,460,0,-13.860025405883789,-5.323572158813477
gue_mouse_0,contribution,Linear contribution,461,1,-14.816627502441406,-14.558568954467773
gue_mouse_0,contribution,Linear contribution,462,0,7.876317501068115,-21.22675132751465
gue_mouse_0,contribution,Linear contribution,463,1,-2.3151378631591797,25.554189682006836
gue_mouse_0,contribution,Linear contribution,464,0,4.610423564910889,-20.287996292114258
gue_mouse_0,contribution,Linear contribution,465,1,-4.0020012855529785,-11.828701972961426
gue_mouse_0,contribution,Linear contribution,466,1,-4.92781925201416,-10.204540252685547
gue_mouse_0,contribution,Linear contribution,467,1,8.931203842163086,21.284372329711914
gue_mouse_0,contribution,Linear contribution,468,1,16.301790237426758,18.24521255493164
gue_mouse_0,contribution,Linear contribution,469,1,1.9033176898956299,23.873615264892578
gue_mouse_0,contribution,Linear contribution,470,1,1.154248595237732,15.997529983520508
gue_mouse_0,contribution,Linear contribution,471,1,11.659274101257324,-19.39740753173828
gue_mouse_0,contribution,Linear contribution,472,0,3.562102794647217,-15.02523422241211
gue_mouse_0,contribution,Linear contribution,473,0,6.40546989440918,-5.293331146240234
gue_mouse_0,contribution,Linear contribution,474,0,-13.346386909484863,8.664618492126465
gue_mouse_0,contribution,Linear contribution,475,0,-5.294035911560059,-16.497093200683594
gue_mouse_0,contribution,Linear contribution,476,1,-14.521788597106934,11.37191390991211
gue_mouse_0,contribution,Linear contribution,477,1,-7.243829727172852,25.54099464416504
gue_mouse_0,contribution,Linear contribution,478,0,-14.58385181427002,-10.37574577331543
gue_mouse_0,contribution,Linear contribution,479,1,6.931262969970703,20.347755432128906
gue_mouse_0,contribution,Linear contribution,480,0,8.7318696975708,-14.316727638244629
gue_mouse_0,contribution,Linear contribution,481,0,-5.35371208190918,-4.113403797149658
gue_mouse_0,contribution,Linear contribution,482,1,0.5993220806121826,26.21702766418457
gue_mouse_0,contribution,Linear contribution,483,0,-8.340476036071777,-3.0403084754943848
gue_mouse_0,contribution,Linear contribution,484,1,-6.731937408447266,7.757285118103027
gue_mouse_0,contribution,Linear contribution,485,0,6.2021989822387695,-16.19394874572754
gue_mouse_0,contribution,Linear contribution,486,1,3.411764144897461,24.44556999206543
gue_mouse_0,contribution,Linear contribution,487,1,7.869243621826172,27.8855037689209
gue_mouse_0,contribution,Linear contribution,488,0,-15.553030967712402,-5.9979143142700195
gue_mouse_0,contribution,Linear contribution,489,1,-13.334575653076172,14.6768798828125
gue_mouse_0,contribution,Linear contribution,490,0,-4.494316577911377,-21.662355422973633
gue_mouse_0,contribution,Linear contribution,491,1,-6.896923542022705,18.327173233032227
gue_mouse_0,contribution,Linear contribution,492,0,-17.014572143554688,2.8673593997955322
gue_mouse_0,contribution,Linear contribution,493,1,4.227711200714111,24.161548614501953
gue_mouse_0,contribution,Linear contribution,494,1,7.6700334548950195,18.533512115478516
gue_mouse_0,contribution,Linear contribution,495,1,16.743865966796875,18.23585319519043
gue_mouse_0,contribution,Linear contribution,496,0,7.0378828048706055,7.989029884338379
gue_mouse_0,contribution,Linear contribution,497,1,-9.016752243041992,19.865915298461914
gue_mouse_0,contribution,Linear contribution,498,1,7.408324241638184,-13.461662292480469
gue_mouse_0,contribution,Linear contribution,499,0,13.36722469329834,-23.39108657836914
gue_mouse_0,contribution,Linear contribution,500,1,11.53343677520752,25.540058135986328
gue_mouse_0,contribution,Linear contribution,501,1,-1.2913998365402222,5.317009925842285
gue_mouse_0,contribution,Linear contribution,502,1,3.7126412391662598,25.491058349609375
gue_mouse_0,contribution,Linear contribution,503,1,9.010801315307617,-20.827402114868164
gue_mouse_0,contribution,Linear contribution,504,1,-4.775526523590088,27.1302547454834
gue_mouse_0,contribution,Linear contribution,505,1,14.620549201965332,19.692052841186523
gue_mouse_0,contribution,Linear contribution,506,0,14.74095344543457,20.39703941345215
gue_mouse_0,contribution,Linear contribution,507,0,-8.952350616455078,18.59510040283203
gue_mouse_0,contribution,Linear contribution,508,1,-13.155770301818848,14.871322631835938
gue_mouse_0,contribution,Linear contribution,509,0,20.959430694580078,-19.767608642578125
gue_mouse_0,contribution,Linear contribution,510,0,-4.675254821777344,-11.836569786071777
gue_mouse_0,contribution,Linear contribution,511,0,-14.112008094787598,-7.94215726852417
gue_mouse_0,contribution,Linear contribution,512,1,-15.806464195251465,4.214572906494141
gue_mouse_0,contribution,Linear contribution,513,0,-11.791388511657715,-8.691293716430664
gue_mouse_0,contribution,Linear contribution,514,0,-14.66775131225586,-9.843291282653809
gue_mouse_0,contribution,Linear contribution,515,1,-10.144848823547363,-16.1787052154541
gue_mouse_0,contribution,Linear contribution,516,0,16.690332412719727,-13.75429630279541
gue_mouse_0,contribution,Linear contribution,517,1,-10.94284725189209,14.081624031066895
gue_mouse_0,contribution,Linear contribution,518,1,6.225872993469238,-9.803863525390625
gue_mouse_0,contribution,Linear contribution,519,0,19.084678649902344,-11.195363998413086
gue_mouse_0,contribution,Linear contribution,520,0,15.792160987854004,-15.544958114624023
gue_mouse_0,contribution,Linear contribution,521,0,14.578611373901367,-12.57002067565918
gue_mouse_0,contribution,Linear contribution,522,0,8.074763298034668,12.603034973144531
gue_mouse_0,contribution,Linear contribution,523,0,4.153750896453857,-9.71291732788086
gue_mouse_0,contribution,Linear contribution,524,0,1.3204253911972046,20.369041442871094
gue_mouse_0,contribution,Linear contribution,525,1,-14.93605899810791,13.586516380310059
gue_mouse_0,contribution,Linear contribution,526,0,-15.521259307861328,-9.864810943603516
gue_mouse_0,contribution,Linear contribution,527,1,-1.7786184549331665,23.652862548828125
gue_mouse_0,contribution,Linear contribution,528,0,16.131452560424805,-14.4430570602417
gue_mouse_0,contribution,Linear contribution,529,1,3.5478243827819824,21.15298080444336
gue_mouse_0,contribution,Linear contribution,530,0,9.408137321472168,-9.01276969909668
gue_mouse_0,contribution,Linear contribution,531,0,-5.556615352630615,-14.888832092285156
gue_mouse_0,contribution,Linear contribution,532,1,9.388084411621094,25.66543960571289
gue_mouse_0,contribution,Linear contribution,533,1,-18.083261489868164,2.5355353355407715
gue_mouse_0,contribution,Linear contribution,534,1,-15.481563568115234,6.944305896759033
gue_mouse_0,contribution,Linear contribution,535,1,-0.6166418194770813,26.888429641723633
gue_mouse_0,contribution,Linear contribution,536,0,10.239062309265137,-20.30806541442871
gue_mouse_0,contribution,Linear contribution,537,0,-10.494730949401855,-2.744854688644409
gue_mouse_0,contribution,Linear contribution,538,1,-4.8850016593933105,28.64471435546875
gue_mouse_0,contribution,Linear contribution,539,0,-15.089808464050293,12.957709312438965
gue_mouse_0,contribution,Linear contribution,540,0,13.95145034790039,-23.858688354492188
gue_mouse_0,contribution,Linear contribution,541,0,-15.272995948791504,-12.21532917022705
gue_mouse_0,contribution,Linear contribution,542,1,-4.885141849517822,26.43938446044922
gue_mouse_0,contribution,Linear contribution,543,0,-2.890265464782715,-16.250036239624023
gue_mouse_0,contribution,Linear contribution,544,0,-12.021025657653809,-12.49767780303955
gue_mouse_0,contribution,Linear contribution,545,1,-14.086478233337402,13.97098445892334
gue_mouse_0,contribution,Linear contribution,546,0,7.450014591217041,-16.215839385986328
gue_mouse_0,contribution,Linear contribution,547,1,-13.075735092163086,7.016831398010254
gue_mouse_0,contribution,Linear contribution,548,1,5.429856777191162,26.753633499145508
gue_mouse_0,contribution,Linear contribution,549,1,15.753684997558594,-9.228631973266602
gue_mouse_0,contribution,Linear contribution,550,1,-12.102373123168945,18.444833755493164
gue_mouse_0,contribution,Linear contribution,551,0,16.00174331665039,-14.961200714111328
gue_mouse_0,contribution,Linear contribution,552,1,4.549976825714111,25.138729095458984
gue_mouse_0,contribution,Linear contribution,553,1,-11.567793846130371,16.438762664794922
gue_mouse_0,contribution,Linear contribution,554,0,14.435344696044922,-12.699686050415039
gue_mouse_0,contribution,Linear contribution,555,1,-17.21603775024414,4.223278522491455
gue_mouse_0,contribution,Linear contribution,556,1,-4.235193252563477,22.242965698242188
gue_mouse_0,contribution,Linear contribution,557,0,6.018968105316162,-20.612119674682617
gue_mouse_0,contribution,Linear contribution,558,0,9.826749801635742,11.936899185180664
gue_mouse_0,contribution,Linear contribution,559,1,-16.1551513671875,10.129325866699219
gue_mouse_0,contribution,Linear contribution,560,1,10.165914535522461,27.814708709716797
gue_mouse_0,contribution,Linear contribution,561,0,-13.120809555053711,-5.552448272705078
gue_mouse_0,contribution,Linear contribution,562,1,-4.997395038604736,25.412273406982422
gue_mouse_0,contribution,Linear contribution,563,0,-10.266218185424805,-6.200353145599365
gue_mouse_0,contribution,Linear contribution,564,1,-12.102862358093262,9.140206336975098
gue_mouse_0,contribution,Linear contribution,565,0,9.31063175201416,-20.095434188842773
gue_mouse_0,contribution,Linear contribution,566,1,-4.342804908752441,5.484179496765137
gue_mouse_0,contribution,Linear contribution,567,1,-14.689126968383789,17.371685028076172
gue_mouse_0,contribution,Linear contribution,568,1,13.006165504455566,22.471620559692383
gue_mouse_0,contribution,Linear contribution,569,0,19.842002868652344,-17.770660400390625
gue_mouse_0,contribution,Linear contribution,570,0,2.339033842086792,-15.61808967590332
